Types,OHSP-350
version,1.60.2
Describe,OHS
Test date,2026-02-25
Test time,19:29:33
E(lx),10.57
Candle E(fc),0.98
CCT(K),1115
Duv,-0.00885
CIE x,0.6143
CIE y,0.3376
CIE u,0.4221
CIE v,0.3479
CIE u',0.4221
CIE v',0.5218
SDCM,100.00
Ra,73.2
R1,97
R2,85
R3,85
R4,89
R5,84
R6,45
R7,57
R8,43
R9,2
R10,75
R11,45
R12,-7
R13,86
R14,95
R15,70
Ee(mW/c©O),0.004
S/P,0.483
Dominant(nm),608.70
Purity(%),85.6
Half width(nm),8.3
Peak(nm),630.1
Center(nm),631.7
Centroid(nm),613.3
R ratio(%),68.9
G ratio(%),30.6
B ratio(%),0.5
CIE1931 X,28.159
CIE1931 Y,15.474
CIE1931 Z,2.203
TLCI-2012,13
Integral Time(ms),1700.00
Peak Signal,49690
Dark Signal,2232
Compensate level,2916
Start wava(nm),380
End wava(nm),780
Wava(nm),[mW/m2/nm]
718,0.000652,
719,0.001167,
720,0.001174,
721,0.001109,
722,0.000000,
723,0.000000,
724,0.002149,
725,0.004129,
726,0.004159,
727,0.003600,
728,0.000096,
729,0.000000,
730,0.000327,
731,0.001878,
732,0.003733,
733,0.003829,
734,0.002968,
735,0.000934,
736,0.000000,
737,0.000000,
738,0.001059,
739,0.001174,
740,0.001185,
741,0.001353,
742,0.002315,
743,0.002798,
744,0.002829,
745,0.001094,
746,0.000000,
747,0.000000,
748,0.000000,
749,0.000000,
750,0.000000,
751,0.000000,
752,0.000000,
753,0.001295,
754,0.003924,
755,0.003972,
756,0.004117,
757,0.000671,
758,0.000260,
759,0.000663,
760,0.002144,
761,0.003689,
762,0.003730,
763,0.002595,
764,0.000662,
765,0.004106,
766,0.005122,
767,0.005180,
768,0.003611,
769,0.000009,
770,0.000000,
771,0.000000,
772,0.000000,
773,0.000000,
774,0.001312,
775,0.002321,
776,0.002323,
777,0.002180,
778,0.002457,
779,0.003757,
780,0.003797,
