類型,OHSP-350
系統版本號,1.60.2
描述,OHS
測試日期,2026-03-04
測試時間,21:48:06
照度E(lx),38.78
燭光E(fc),3.60
相關色溫(K),3619
黑體偏離Duv,-0.04312
CIE x,0.3644
CIE y,0.2884
CIE u,0.2543
CIE v,0.3019
CIE u',0.2543
CIE v',0.4528
色容差,40.76
顯色指數Ra,0.4
R1,-35
R2,8
R3,77
R4,-8
R5,-30
R6,-24
R7,62
R8,-47
R9,-100
R10,-81
R11,-26
R12,-85
R13,-34
R14,88
R15,-43
輻照度Ee(mW/c㎡),0.017
明暗視覺比S/P,2.809
主波長(nm),699.40
色純度(%),26.6
半寬度(nm),12.0
峰值波長(nm),630.0
中心波長(nm),629.0
質心波長(nm),556.4
紅色比(%),40.5
綠色比(%),48.9
藍色比(%),10.6
CIE1931 X,71.765
CIE1931 Y,56.785
CIE1931 Z,68.369
TLCI-2012,23
積分時間(ms),140.00
峰值信號,9826
暗信號,2442
補償電平,2958
起始波長(nm),380
終止波長(nm),780
波長(nm),[mW/m2/nm]
446,0.090289,
447,0.103299,
448,0.149259,
449,0.208484,
450,0.249029,
451,0.277542,
452,0.277530,
453,0.309182,
454,0.350943,
455,0.399049,
456,0.457272,
457,0.526346,
458,0.608416,
459,0.716353,
460,0.844817,
461,1.001389,
462,1.178004,
463,1.388287,
464,1.629172,
465,1.894609,
466,2.159585,
467,2.410484,
468,2.629379,
469,2.797352,
470,2.895247,
471,2.904104,
472,2.831220,
473,2.676378,
474,2.433619,
475,2.179923,
476,1.921424,
477,1.677807,
478,1.465390,
479,1.279853,
480,1.123325,
481,0.996857,
482,0.899524,
483,0.830668,
484,0.777089,
485,0.734619,
486,0.688731,
487,0.638304,
488,0.573720,
489,0.512497,
490,0.464245,
491,0.420863,
492,0.382793,
493,0.340603,
494,0.297154,
495,0.263475,
496,0.235998,
497,0.218626,
498,0.202055,
499,0.191521,
500,0.177249,
501,0.177088,
502,0.179970,
503,0.180422,
504,0.186693,
505,0.190109,
506,0.201674,
507,0.215969,
508,0.232015,
509,0.249704,
510,0.269595,
511,0.292686,
512,0.325604,
513,0.360264,
514,0.398681,
515,0.439283,
516,0.479577,
517,0.531345,
518,0.588918,
519,0.656808,
520,0.723155,
521,0.786196,
522,0.839983,
523,0.890100,
524,0.936025,
525,0.972022,
526,1.003791,
527,1.023593,
528,1.042220,
529,1.045829,
530,1.025350,
531,0.994364,
532,0.944763,
533,0.902258,
534,0.850677,
535,0.799091,
536,0.758884,
537,0.727772,
538,0.680925,
539,0.628520,
540,0.564336,
541,0.529633,
542,0.493649,
543,0.460738,
544,0.428759,
545,0.400804,
546,0.380288,
547,0.360801,
548,0.338604,
549,0.324515,
550,0.302992,
551,0.280634,
552,0.263148,
553,0.244935,
554,0.234047,
555,0.223254,
556,0.210808,
557,0.205105,
558,0.194817,
559,0.180482,
560,0.165884,
561,0.148566,
562,0.141690,
563,0.136178,
564,0.136346,
565,0.135592,
566,0.124972,
567,0.107152,
568,0.091158,
569,0.084752,
570,0.087355,
571,0.094914,
572,0.089837,
573,0.085235,
574,0.075423,
575,0.066735,
576,0.066947,
577,0.065751,
578,0.061254,
579,0.057989,
580,0.053434,
581,0.046017,
582,0.049873,
583,0.056083,
584,0.064125,
585,0.063717,
586,0.057844,
587,0.057798,
588,0.065577,
589,0.072909,
590,0.079432,
591,0.073737,
592,0.069084,
593,0.072982,
594,0.080469,
595,0.089153,
596,0.092432,
597,0.094236,
598,0.107192,
599,0.127564,
600,0.143907,
601,0.162786,
602,0.177186,
603,0.187794,
604,0.202465,
605,0.230411,
606,0.265642,
607,0.305680,
608,0.354996,
609,0.402079,
610,0.457391,
611,0.530013,
612,0.612412,
613,0.724244,
614,0.839226,
615,0.953629,
616,1.091563,
617,1.249263,
618,1.424655,
619,1.605643,
620,1.802961,
621,2.014905,
622,2.230985,
623,2.496619,
624,2.791229,
625,3.167513,
626,3.609348,
627,4.034575,
628,4.500988,
629,4.860717,
630,5.025899,
631,4.931319,
632,4.594773,
633,3.989170,
634,3.259769,
635,2.521769,
636,1.892565,
637,1.452094,
638,1.085315,
639,0.816584,
640,0.616397,
641,0.495774,
642,0.425041,
643,0.357322,
644,0.296475,
645,0.219800,
646,0.177150,
647,0.151122,
648,0.124479,
649,0.102278,
650,0.082458,
651,0.073125,
652,0.065438,
653,0.050862,
654,0.034411,
655,0.028528,
656,0.029420,
657,0.031679,
658,0.031781,
659,0.030231,
660,0.029134,
661,0.027283,
662,0.019818,
663,0.024936,
664,0.031388,
665,0.029761,
666,0.018575,
667,0.004283,
668,0.000162,
669,0.000405,
670,0.000852,
671,0.006974,
672,0.007085,
673,0.007131,
674,0.002991,
675,0.000066,
676,0.000066,
677,0.000067,
678,0.000033,
679,0.000000,
680,0.000129,
681,0.000622,
682,0.003850,
683,0.004031,
684,0.004217,
685,0.001608,
686,0.008109,
687,0.013478,
688,0.013898,
689,0.010090,
690,0.002200,
691,0.000089,
692,0.001931,
693,0.002328,
694,0.002349,
695,0.001916,
696,0.001471,
697,0.007441,
698,0.008405,
699,0.007875,
700,0.004512,
701,0.000871,
702,0.000659,
703,0.000000,
704,0.000000,
705,0.000000,
706,0.000000,
707,0.000000,
708,0.000000,
709,0.000000,
710,0.000000,
711,0.000000,
712,0.000000,
713,0.000005,
714,0.000009,
715,0.000009,
716,0.000009,
717,0.000000,
718,0.000000,
719,0.000000,
720,0.000000,
721,0.000000,
722,0.000000,
723,0.000000,
724,0.000937,
725,0.004207,
726,0.006354,
727,0.006398,
728,0.003838,
729,0.001488,
730,0.001385,
731,0.001288,
732,0.000331,
733,0.000000,
734,0.000000,
735,0.000000,
736,0.000628,
737,0.002823,
738,0.003239,
739,0.003264,
740,0.002298,
741,0.007361,
742,0.007440,
743,0.007533,
744,0.002379,
745,0.000000,
746,0.000119,
747,0.003597,
748,0.004624,
749,0.004614,
750,0.003333,
751,0.000854,
752,0.009432,
753,0.009546,
754,0.009665,
755,0.003203,
756,0.000000,
757,0.000000,
758,0.000697,
759,0.003543,
760,0.003587,
761,0.003638,
762,0.000927,
763,0.000000,
764,0.001428,
765,0.002914,
766,0.002950,
767,0.002694,
768,0.000000,
769,0.000000,
770,0.041944,
771,0.049944,
772,0.049746,
773,0.028027,
774,0.000000,
775,0.000000,
776,0.000000,
777,0.000000,
778,0.000000,
779,0.000000,
780,0.000000,
