栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-5.87773,0.00247152,0.199918,0.00249046,1.00766
-5.75613,0.00243033,0.199918,0.00261461,1.07583
-5.63585,0.00238181,0.199918,0.0027195,1.14178
-5.51424,0.00233239,0.199918,0.0027969,1.19916
-5.39259,0.002276,0.199919,0.00283762,1.24676
-5.27217,0.00222713,0.199918,0.00289427,1.29955
-5.15057,0.00216847,0.199918,0.00292391,1.34837
-5.02931,0.00211113,0.199918,0.00294108,1.39313
-4.90882,0.00204872,0.199918,0.00290339,1.41717
-4.78729,0.00200276,0.199918,0.00296183,1.47887
-4.66569,0.00193778,0.199918,0.00295092,1.52284
-4.54516,0.00188503,0.199918,0.00294513,1.56238
-4.42402,0.00182816,0.199918,0.00292337,1.59908
-4.30241,0.00176784,0.199918,0.00290244,1.6418
-4.18198,0.00170626,0.199918,0.00289546,1.69696
-4.06036,0.00165035,0.199918,0.00288181,1.74618
-3.93914,0.00159378,0.199918,0.0028514,1.78908
-3.81754,0.00154049,0.199918,0.0028313,1.83792
-3.697,0.00148488,0.199918,0.00281783,1.89768
-3.57548,0.00142586,0.199918,0.0027994,1.96331
-3.45388,0.00137001,0.199918,0.00277179,2.02319
-3.33371,0.00131797,0.199918,0.00275748,2.09222
-3.21209,0.00126218,0.199918,0.00274019,2.171
-3.09058,0.00120984,0.199918,0.00271157,2.24126
-2.97009,0.0011575,0.199918,0.00267973,2.3151
-2.84844,0.00110243,0.199918,0.00265772,2.41078
-2.7272,0.0010511,0.199918,0.00263512,2.50701
-2.6067,0.000997932,0.199918,0.00260704,2.61244
-2.48516,0.000943807,0.199918,0.00257591,2.72928
-2.36355,0.000890577,0.199918,0.0025517,2.86522
-2.24207,0.000836929,0.199918,0.00251891,3.00971
-2.12157,0.000785903,0.199918,0.00249648,3.17658
-1.99993,0.00073613,0.199918,0.00246804,3.35272
-1.87839,0.000686893,0.199918,0.00244461,3.55894
-1.75789,0.00063712,0.199918,0.00238402,3.74187
-1.63664,0.00058836,0.199918,0.00238563,4.05471
-1.51504,0.0005396,0.199918,0.00233716,4.33128
-1.39462,0.000490959,0.199918,0.00230311,4.69104
-1.27302,0.000442795,0.199918,0.00229601,5.18527
-1.15138,0.000397016,0.199918,0.00227699,5.73526
-1.03107,0.000351653,0.199918,0.00225505,6.41271
-0.909465,0.00030641,0.199918,0.00223352,7.28932
-0.787926,0.000263611,0.199918,0.00219524,8.32757
-0.667434,0.000222242,0.199918,0.00218009,9.80953
-0.546195,0.000182781,0.199918,0.0021665,11.853
-0.424585,0.000147493,0.199918,0.00213978,14.5077
-0.302949,0.000115066,0.199918,0.00213096,18.5195
-0.182518,8.57382e-5,0.199918,0.00210991,24.6088
-0.0609297,5.79605e-5,0.199918,0.00209202,36.0939
0.0594835,7.75434e-5,0.199918,0.00207908,26.8118
0.181058,4.54761e-5,0.199918,0.00205076,45.0953
0.302548,2.32228e-6,0.199918,0.00203448,876.07
0.424167,6.80708e-5,0.199918,0.00195601,28.7349
0.544631,0.000179055,0.199918,0.00191695,10.7059
0.665839,0.000352981,0.199918,0.00180425,5.11146
0.787416,0.000604095,0.199918,0.00162423,2.6887
0.907816,0.000947478,0.199918,0.00138136,1.45793
1.0294,0.00140739,0.199918,0.00107445,0.763434
1.15079,0.00189561,0.199918,0.00073534,0.387917
1.27128,0.00255633,0.199918,0.000295396,0.115555
1.39285,0.00343991,0.199918,0.000255457,0.0742627
1.51436,0.00436306,0.199918,0.000852106,0.1953
1.63594,0.00512964,0.199918,0.00138173,0.269362
1.75605,0.00542909,0.199918,0.00158226,0.291441
1.87763,0.00563991,0.199918,0.00175352,0.310913
1.99913,0.00613869,0.199918,0.00208088,0.338978
