栅极电压(V),栅极电流(A),漏极电压(V),漏极电流(A),放大倍数
-4.54513,0.00167592,0.499769,0.00536417,3.20073
-4.42399,0.0016252,0.49977,0.0054294,3.34076
-4.30238,0.00155879,0.499769,0.00545015,3.4964
-4.18195,0.00150967,0.49977,0.0054721,3.6247
-4.06034,0.001454,0.49977,0.00544288,3.74338
-3.93911,0.00140536,0.49977,0.00544264,3.87277
-3.81752,0.001356,0.499768,0.00544234,4.01353
-3.69699,0.00130623,0.499769,0.0055009,4.21128
-3.57547,0.00125973,0.499769,0.00551694,4.37946
-3.45387,0.00121199,0.499769,0.00553339,4.56554
-3.3337,0.00116448,0.499769,0.00556547,4.77936
-3.21209,0.00111727,0.49977,0.00556196,4.97817
-3.09058,0.00107226,0.499769,0.00556667,5.19153
-2.97009,0.00102577,0.49977,0.00557889,5.43873
-2.84846,0.000973194,0.499769,0.00531956,5.46608
-2.72721,0.000936118,0.49977,0.0056025,5.98482
-2.60672,0.000892067,0.49977,0.00560358,6.28157
-2.48517,0.000847658,0.499769,0.00558438,6.58801
-2.36358,0.000802832,0.499769,0.00557466,6.94374
-2.24209,0.000761881,0.499769,0.00553244,7.26155
-2.12161,0.000721407,0.499769,0.0055557,7.7012
-1.99995,0.000677833,0.499769,0.005478,8.08164
-1.87842,0.000638312,0.499769,0.00551652,8.64236
-1.75794,0.000584664,0.499771,0.00491945,8.41415
-1.63668,0.000553548,0.49977,0.00532976,9.62836
-1.51508,0.000514028,0.499769,0.00541282,10.5302
-1.39467,0.000477189,0.499769,0.00546285,11.448
-1.27307,0.000427416,0.49977,0.00490437,11.4745
-1.15142,0.000398148,0.499769,0.00529583,13.3012
-1.03112,0.000351713,0.49977,0.00486752,13.8395
-0.909526,0.000322624,0.499769,0.00532386,16.5017
-0.787989,0.000285249,0.49977,0.00526709,18.4649
-0.667503,0.000249603,0.49977,0.00528379,21.1688
-0.54627,0.00021193,0.49977,0.00509107,24.0224
-0.42465,0.000181589,0.499769,0.00534747,29.4482
-0.303015,0.000150533,0.499769,0.00531306,35.295
-0.182611,0.00012204,0.49977,0.0053046,43.4661
-0.0610188,9.50372e-5,0.49977,0.00529667,55.7326
0.0594954,0.000108717,0.499769,0.00523173,48.1225
0.18106,8.51131e-5,0.49977,0.00525677,61.7622
0.302549,6.22846e-5,0.49977,0.00524032,84.1351
0.42416,3.49856e-5,0.49977,0.00524461,149.908
0.544613,1.13479e-6,0.499769,0.00521325,4594.02
0.665813,5.93089e-5,0.49977,0.00518916,87.4938
0.787383,0.000157359,0.499769,0.00512869,32.5923
0.907783,0.000325801,0.49977,0.00494325,15.1726
1.02938,0.000559154,0.49977,0.00486686,8.70397
1.15075,0.000919285,0.49977,0.0044751,4.86802
1.27124,0.00132358,0.49977,0.00434224,3.28068
1.39278,0.00193393,0.49977,0.00396443,2.04993
1.5143,0.00271434,0.49977,0.00347237,1.27927
1.63586,0.00332707,0.49977,0.00304305,0.914634
1.75598,0.00392354,0.499769,0.00265909,0.677727
1.87757,0.00426156,0.49977,0.00241354,0.566351
1.99905,0.00485188,0.499771,0.00201939,0.416208
